electors,percentage
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0.000033333333333333335
60,0.00006666666666666667
61,0
62,0
63,0.000033333333333333335
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0.000033333333333333335
72,0.000033333333333333335
73,0.000033333333333333335
74,0
75,0.000033333333333333335
76,0
77,0
78,0
79,0.000033333333333333335
80,0
81,0
82,0
83,0.000033333333333333335
84,0
85,0
86,0
87,0
88,0
89,0
90,0.000033333333333333335
91,0
92,0
93,0
94,0.000033333333333333335
95,0.000033333333333333335
96,0
97,0.00006666666666666667
98,0.000033333333333333335
99,0
100,0.0001
101,0.000033333333333333335
102,0
103,0
104,0
105,0
106,0.000033333333333333335
107,0.000033333333333333335
108,0
109,0
110,0.0001
111,0
112,0
113,0.000033333333333333335
114,0.000033333333333333335
115,0.0001
116,0.000033333333333333335
117,0.000033333333333333335
118,0.000033333333333333335
119,0.000033333333333333335
120,0.000033333333333333335
121,0
122,0.00013333333333333334
123,0.000033333333333333335
124,0.00006666666666666667
125,0.000033333333333333335
126,0.00023333333333333333
127,0.00006666666666666667
128,0
129,0.00013333333333333334
130,0.000033333333333333335
131,0.0001
132,0.00006666666666666667
133,0.0002
134,0.00013333333333333334
135,0.0001
136,0.000033333333333333335
137,0.000033333333333333335
138,0.00023333333333333333
139,0.00013333333333333334
140,0.0001
141,0.0003333333333333333
142,0.00013333333333333334
143,0.00016666666666666666
144,0
145,0.0003333333333333333
146,0.0003333333333333333
147,0.00013333333333333334
148,0.000033333333333333335
149,0.0004
150,0.00016666666666666666
151,0.0002666666666666667
152,0.0004333333333333333
153,0.0006333333333333333
154,0.00046666666666666666
155,0.00013333333333333334
156,0.00016666666666666666
157,0.0002666666666666667
158,0.0006333333333333333
159,0.0002666666666666667
160,0.0007333333333333333
161,0.0005666666666666667
162,0.0004333333333333333
163,0.0004
164,0.0002
165,0.0017666666666666666
166,0.0005
167,0.0007666666666666667
168,0.0008333333333333334
169,0.00016666666666666666
170,0.0010333333333333334
171,0.0006666666666666666
172,0.0019666666666666665
173,0.0005333333333333334
174,0.0011666666666666668
175,0.0008333333333333334
176,0.0008333333333333334
177,0.0021
178,0.0008666666666666666
179,0.0020666666666666667
180,0.0008666666666666666
181,0.0009666666666666667
182,0.0011
183,0.0008
184,0.0014
185,0.0006
186,0.0038
187,0.0018666666666666666
188,0.0009
189,0.0009666666666666667
190,0.0008666666666666666
191,0.0038666666666666667
192,0.0012
193,0.0018666666666666666
194,0.0006333333333333333
195,0.0016333333333333334
196,0.0023
197,0.0023333333333333335
198,0.0011333333333333334
199,0.0008
200,0.0031333333333333335
201,0.0034
202,0.0025666666666666667
203,0.0017333333333333333
204,0.0008
205,0.0015333333333333334
206,0.002033333333333333
207,0.004633333333333333
208,0.0013
209,0.0015666666666666667
210,0.004266666666666667
211,0.0025
212,0.0023666666666666667
213,0.0018333333333333333
214,0.0007333333333333333
215,0.0009666666666666667
216,0.0057666666666666665
217,0.0051
218,0.0016
219,0.0013666666666666666
220,0.0031
221,0.0023
222,0.0041333333333333335
223,0.0026333333333333334
224,0.0006666666666666666
225,0.0008333333333333334
226,0.0103
227,0.005333333333333333
228,0.0013333333333333333
229,0.0014333333333333333
230,0.0012666666666666666
231,0.0018333333333333333
232,0.008666666666666666
233,0.0030666666666666668
234,0.0005666666666666667
235,0.0008
236,0.012266666666666667
237,0.0019666666666666665
238,0.0026666666666666666
239,0.0016666666666666668
240,0.0022333333333333333
241,0.0011333333333333334
242,0.0142
243,0.0010333333333333334
244,0.0007
245,0.0008333333333333334
246,0.0059
247,0.0018666666666666666
248,0.006366666666666666
249,0.0020666666666666667
250,0.0011666666666666668
251,0.0024333333333333334
252,0.0054666666666666665
253,0.002033333333333333
254,0.0016666666666666668
255,0.0025666666666666667
256,0.005366666666666666
