date,mean,mode,probability,iterations,demPopWins,gopPopWins,demMismatch,gopMismatch,demLandslide,gopLandslide,demGains,demLosses,demSupermajority,gopSupermajority
1467270000000,15.15008000000023,-13,0.33996000000005844,50000,0.4023200000001208,0.5976799999998792,0.06295999999999793,0.0006000000000000003,0.14720000000000832,0.2833200000000018,0.5904200000003089,0.4003799999996911,0.03407999999999895,0.09086000000000648
1467183600000,16.36169999999973,-1,0.32946000000004794,50000,0.41926000000013774,0.5807399999998623,0.08990000000000618,0.0001,0.13496000000001307,0.24413999999997074,0.6200000000003385,0.36935999999966157,0.024039999999999357,0.05513999999999809
1467097200000,16.110539999999588,-6,0.32566000000004414,50000,0.416520000000135,0.583479999999865,0.09100000000000652,0.00014000000000000001,0.13374000000001354,0.24797999999996925,0.6161200000003346,0.3725799999996655,0.02367999999999937,0.05601999999999806
1467010800000,16.131379999999552,-3,0.3289200000000474,50000,0.4157400000001342,0.5842599999998658,0.08686000000000525,0.00004,0.13496000000001307,0.24781999999996931,0.6157400000003342,0.3731799999996659,0.023819999999999366,0.05617999999999805
1466924400000,15.75183999999956,-3,0.32428000000004276,50000,0.4108400000001293,0.5891599999998707,0.08674000000000522,0.00018,0.1336000000000136,0.2496799999999686,0.6121200000003306,0.3771199999996695,0.02395999999999936,0.05889999999999794
1466838000000,16.055519999999717,-3,0.3283000000000468,50000,0.416540000000135,0.583459999999865,0.0883000000000057,0.00006000000000000001,0.1338600000000135,0.25005999999996853,0.614460000000333,0.3753999999996671,0.024039999999999357,0.05941999999999792
1466751600000,16.00083999999987,-5,0.32746000000004594,50000,0.41446000000013294,0.5855399999998671,0.08710000000000533,0.0001,0.1335800000000136,0.2508399999999693,0.613460000000332,0.3763599999996681,0.024859999999999324,0.05769999999999799
1466665200000,11.110119999998687,0,0.24177999999997166,50000,0.36746000000008594,0.6325399999999141,0.12568000000001667,0,0.08380000000000432,0.24585999999997007,0.5979400000003164,0.38745999999968384,0.008100000000000007,0.040139999999998704
1466578800000,11.329479999998853,-2,0.24563999999997016,50000,0.36846000000008694,0.6315399999999131,0.12282000000001626,0,0.08630000000000508,0.24393999999997082,0.6001000000003186,0.3861399999996816,0.008779999999999979,0.04075999999999868
1466492400000,11.474379999998803,-2,0.24855999999996903,50000,0.37208000000009056,0.6279199999999094,0.12354000000001648,0.00002,0.08556000000000485,0.24313999999997113,0.6012400000003197,0.3854999999996805,0.008200000000000002,0.04141999999999865
1466406000000,11.425679999998835,-3,0.2483799999999691,50000,0.3693400000000878,0.6306599999999122,0.1209800000000157,0.00002,0.08894000000000589,0.24605999999997,0.5986800000003172,0.38875999999968297,0.008439999999999993,0.04005999999999871
1466319600000,11.102899999998982,-2,0.24545999999997023,50000,0.3682200000000867,0.6317799999999133,0.12278000000001625,0.00002,0.08580000000000493,0.24797999999996925,0.5948200000003133,0.3914399999996869,0.008040000000000009,0.04239999999999861
1466233200000,11.131459999998668,0,0.24695999999996965,50000,0.365500000000084,0.634499999999916,0.11854000000001495,0,0.08820000000000566,0.2496799999999686,0.5957600000003143,0.39051999999968595,0.00899999999999997,0.04315999999999858
1466146800000,10.987499999998875,-2,0.2452799999999703,50000,0.3641000000000826,0.6358999999999174,0.11882000000001504,0,0.08610000000000502,0.24799999999996925,0.597500000000316,0.3895999999996842,0.008040000000000009,0.044519999999998526
1466060400000,4.986379999995421,9,0.014699999999999738,50000,0.1923799999999908,0.8076200000000092,0.1776799999999965,0,0.001680000000000003,0.12776000000001586,0.6442600000003628,0.3188199999996384,0,0.00028000000000000003
1465974000000,5.001899999995516,9,0.01637999999999967,50000,0.19479999999998987,0.8052000000000101,0.17841999999999622,0,0.002020000000000004,0.12874000000001548,0.6437400000003622,0.31877999999963896,0,0.0005200000000000001
1465887600000,4.943519999995601,9,0.016979999999999645,50000,0.19413999999999013,0.8058600000000099,0.1771599999999967,0,0.002080000000000004,0.1315200000000144,0.639500000000358,0.3245399999996431,0,0.00044
1465801200000,4.9219999999956485,9,0.016279999999999673,50000,0.19465999999998992,0.80534000000001,0.17837999999999624,0,0.0025200000000000053,0.13376000000001353,0.6395800000003581,0.32407999999964304,0,0.00042
1465714800000,4.924639999995549,8,0.01707999999999964,50000,0.19451999999998998,0.80548000000001,0.1774399999999966,0,0.002340000000000005,0.13468000000001318,0.6380400000003565,0.3263399999996446,0,0.00038
1465628400000,4.8660599999956275,9,0.01781999999999961,50000,0.19071999999999145,0.8092800000000085,0.17289999999999836,0,0.0025400000000000054,0.1348800000000131,0.6374400000003559,0.3278599999996451,0,0.00044
1465542000000,4.877379999995497,9,0.017739999999999614,50000,0.19409999999999014,0.8059000000000098,0.17635999999999702,0,0.002440000000000005,0.13536000000001291,0.6346000000003531,0.329819999999648,0,0.00034
1465455600000,4.150779999995308,9,0.010899999999999892,50000,0.16989999999999952,0.8301000000000005,0.15900000000000375,0,0.0014200000000000024,0.13354000000001362,0.6102800000003288,0.3462799999996726,0,0.00036
