date,mean,mode,probability,iterations,demPopWins,gopPopWins,demMismatch,gopMismatch,demLandslide,gopLandslide,demGains,demLosses,demSupermajority,gopSupermajority
1475458590308,20.247010000004394,16,0.15213000000001137,100000,0.8686299999986816,0.13137000000131838,0.716499999999374,0,0.044410000000002926,0.00005,0.9967599999980985,0.0021600000019014977,0,0
1475338633242,20.156700000004264,14,0.1508500000000101,100000,0.867219999998688,0.13278000000131196,0.7163699999993746,0,0.044280000000002886,0.00002,0.9965699999980994,0.0023000000019006324,0,0
1475258102300,20.734740000004052,16,0.16614000000002538,100000,0.8829599999986164,0.11704000000138359,0.7168199999993725,0,0.048460000000004166,0,0.9973899999980956,0.0016300000019043648,0,0
1475197298791,20.7348300000032,15,0.1701500000000294,100000,0.875139999998652,0.124860000001348,0.7049899999994264,0,0.05246000000000539,0.00008,0.9963799999981002,0.0024500000018997676,0,0
1475164740968,20.69906000000327,15,0.16833000000002757,100000,0.8730299999986616,0.1269700000013384,0.7046999999994277,0,0.0528100000000055,0.000030000000000000004,0.9965599999980994,0.002330000001900587,0,0
1475087892157,20.639310000001927,15,0.1764600000000357,100000,0.8577099999987313,0.14229000000126868,0.6812499999995344,0,0.05882000000000734,0.0001,0.9946299999981082,0.003640000001891802,0,0
1474985391211,19.256400000003822,15,0.13828999999999753,100000,0.8246399999988818,0.17536000000111818,0.6863499999995112,0,0.041860000000002145,0.00012,0.9922199999981192,0.005710000001880834,0,0
1474894034764,19.286090000003753,15,0.13952999999999877,100000,0.82502999999888,0.17497000000111995,0.685499999999515,0,0.04113000000000192,0.00013000000000000002,0.9923199999981187,0.005280000001881288,0,0
1474817116234,19.031460000003847,14,0.13468999999999393,100000,0.8159599999989213,0.18404000000107867,0.6812699999995343,0,0.03945000000000141,0.00019,0.9919499999981204,0.005640000001879603,0,0
1474735096510,19.31496000000206,14,0.14959000000000883,100000,0.8078499999989582,0.19215000000104177,0.658259999999639,0,0.050120000000004675,0.0003600000000000003,0.9888799999981344,0.00819000000186563,0,0
1474657937451,19.294980000002084,15,0.15013000000000937,100000,0.806799999998963,0.193200000001037,0.6566699999996463,0,0.05000000000000464,0.0004300000000000005,0.988299999998137,0.008670000001862991,0,0
1474570885809,19.464590000001067,14,0.15902000000001826,100000,0.8016999999989862,0.19830000000101378,0.6426799999997099,0,0.05683000000000673,0.0004300000000000005,0.9860099999981474,0.010470000001852567,0,0
1474487963949,19.470360000000966,13,0.15974000000001898,100000,0.8006799999989909,0.19932000000100913,0.6409399999997178,0,0.05683000000000673,0.0005700000000000008,0.9863699999981458,0.010170000001854206,0,0
1474398230324,19.795050000003414,15,0.15114000000001038,100000,0.8418299999988036,0.1581700000011964,0.6906899999994914,0,0.04648000000000356,0.00016,0.9938899999981116,0.004340000001888434,0,0
1474312711048,19.758520000003273,16,0.14959000000000883,100000,0.840869999998808,0.15913000000119204,0.6912799999994887,0,0.04569000000000332,0.00016,0.9936899999981125,0.0042900000018875235,0,0
1474211073685,19.67735000000212,15,0.15590000000001514,100000,0.8218899999988943,0.17811000000110566,0.6659899999996038,0,0.052370000000005364,0.0002800000000000001,0.9904699999981271,0.007010000001872868,0.00001,0
1474125394030,19.65469000000209,14,0.15538000000001462,100000,0.8219099999988942,0.17809000000110575,0.6665299999996014,0,0.05174000000000517,0.00024,0.9904699999981271,0.006760000001872867,0,0
1474049296471,19.630480000002393,14,0.15522000000001446,100000,0.8218199999988947,0.17818000000110534,0.6665999999996011,0,0.05141000000000507,0.00027000000000000006,0.990929999998125,0.006430000001874961,0,0
1473973673942,19.66955000000189,14,0.15690000000001614,100000,0.8184299999989101,0.18157000000108992,0.6615299999996241,0,0.05271000000000547,0.00025,0.98984999999813,0.007180000001870045,0,0
1473875954202,19.59719000000206,15,0.1554500000000147,100000,0.8189199999989079,0.18108000000109215,0.6634699999996153,0,0.05223000000000532,0.0002900000000000001,0.9895399999981314,0.007620000001868635,0,0
1473793351672,19.567870000001534,14,0.15774000000001698,100000,0.8104899999989462,0.18951000000105378,0.6527499999996641,0,0.05435000000000597,0.0003200000000000002,0.9883399999981368,0.008750000001863174,0,0
1473702564655,19.542630000001623,14,0.1575600000000168,100000,0.8108499999989446,0.18915000000105542,0.6532899999996616,0,0.05442000000000599,0.00034000000000000024,0.9880099999981383,0.00861000000186167,0,0
