date,mean,mode,probability,iterations,demPopWins,gopPopWins,demMismatch,gopMismatch,demLandslide,gopLandslide,demGains,demLosses,demSupermajority,gopSupermajority
1469343600000,11.880150000001237,-1,0.21819999999998005,40000,0.3966249999999604,0.6033750000000395,0.17842499999998443,0,0.06862499999999652,0.16844999999998553,0.6513250000002684,0.3302249999997313,0.003149999999999995,0.010225000000000036
1469257200000,11.352425000001375,2,0.2132749999999806,40000,0.3875999999999614,0.6124000000000386,0.17432499999998488,0,0.06769999999999662,0.1741749999999849,0.6404750000002455,0.33989999999975423,0.0028499999999999966,0.011300000000000067
1469170800000,11.33102500000129,0,0.21639999999998025,40000,0.3885249999999613,0.6114750000000386,0.17212499999998512,0,0.06707499999999669,0.17627499999998467,0.6388750000002421,0.3417749999997576,0.0028749999999999965,0.01107500000000006
1469084400000,11.39752500000128,0,0.21454999999998045,40000,0.3875499999999614,0.6124500000000386,0.17299999999998503,0,0.07122499999999624,0.17619999999998467,0.6395000000002434,0.34119999999975625,0.003624999999999992,0.012175000000000092
1468998000000,11.310600000001216,2,0.21999999999997985,40000,0.391649999999961,0.608350000000039,0.17164999999998518,0,0.06907499999999647,0.1796749999999843,0.6368500000002378,0.34512499999976193,0.003474999999999993,0.013050000000000117
1468911600000,11.246075000001184,-1,0.21847499999998002,40000,0.3895499999999612,0.6104500000000388,0.17107499999998524,0,0.06999999999999637,0.18087499999998416,0.6363500000002368,0.346199999999763,0.0030749999999999953,0.013650000000000134
1468825200000,12.103850000000108,-5,0.2962749999999715,40000,0.3986999999999602,0.6013000000000398,0.1024499999999928,0.000025,0.11252499999999169,0.24349999999997726,0.5875750000001339,0.40069999999986605,0.015300000000000182,0.04904999999999868
1468738800000,11.84097500000027,-10,0.28924999999997225,40000,0.39462499999996065,0.6053750000000393,0.10547499999999246,0.0001,0.11044999999999192,0.24427499999997718,0.5921750000001436,0.3967999999998564,0.014975000000000172,0.048349999999998755
1468652400000,11.567175000000276,-5,0.28824999999997236,40000,0.39259999999996087,0.6074000000000391,0.10434999999999259,0,0.10884999999999209,0.24804999999997676,0.5863750000001313,0.40197499999986863,0.014150000000000149,0.048249999999998766
1468566000000,11.719400000000064,-2,0.291674999999972,40000,0.3948999999999606,0.6051000000000394,0.10322499999999271,0,0.11167499999999178,0.2504249999999765,0.5847250000001278,0.40449999999987213,0.016225000000000208,0.05099999999999846
1468393200000,11.525675000000376,-5,0.291649999999972,40000,0.39297499999996083,0.6070250000000392,0.10137499999999292,0.00005,0.11174999999999177,0.2515249999999764,0.580525000000119,0.40799999999988096,0.015150000000000177,0.05254999999999829
1468306800000,11.66390000000024,-6,0.2905749999999721,40000,0.39177499999996096,0.6082250000000391,0.10129999999999292,0.0001,0.11177499999999177,0.24887499999997667,0.58575000000013,0.40402499999986996,0.01525000000000018,0.051424999999998416
1468220400000,11.338425000000143,-12,0.28824999999997236,40000,0.3880249999999614,0.6119750000000386,0.09977499999999309,0,0.11227499999999171,0.25469999999997606,0.5813500000001207,0.40824999999987927,0.015475000000000187,0.054899999999998034
1468134000000,11.35192500000025,-6,0.28849999999997233,40000,0.38927499999996124,0.6107250000000388,0.10084999999999297,0.00007500000000000001,0.11112499999999184,0.2523499999999763,0.5833000000001248,0.40649999999987513,0.015525000000000188,0.053699999999998166
1468047600000,11.449925000000206,-5,0.2944249999999717,40000,0.3939999999999607,0.6060000000000393,0.09962499999999311,0.00005,0.11097499999999186,0.25379999999997616,0.582425000000123,0.407774999999877,0.016175000000000207,0.05572499999999794
1467961200000,11.755649999999633,22,0.3267249999999681,40000,0.391324999999961,0.6086750000000389,0.06507499999999691,0.00047500000000000016,0.1386749999999888,0.29209999999997194,0.5626500000000813,0.42794999999991873,0.030775000000000625,0.09567499999999354
1467874800000,12.161849999999674,-7,0.33452499999996727,40000,0.3950249999999606,0.6049750000000393,0.06129999999999733,0.0007999999999999996,0.14217499999998842,0.291424999999972,0.567275000000091,0.42472499999990904,0.03305000000000044,0.09857499999999322
