id,prob,gap,stddev,flip
CT-2,0.9999999999980838,0.32972383875796285,0.04429046179005617,false
DE,0.9999999999980838,0.33332096800623723,0.04431590696862056,false
FL-2,0.9974599999980953,0.11970505416631202,0.04277861210178237,false
FL-3,0,-0.21846810930084437,0.04349611772158483,false
FL-4,0,-0.674411674800641,0.04666570564966502,false
FL-5,0.9999999999980838,0.41785859469459047,0.04490975411771896,false
FL-6,0.0004300000000000005,-0.14253158063464705,0.04294551012074466,false
FL-7,0,-0.20622862905510275,0.043407842705380534,false
FL-8,0,-0.2085803830763896,0.04342481822920222,false
FL-9,0.9999999999980838,0.21698120706065982,0.043485403273197894,false
FL-10,0.002230000000000005,-0.12254378272548291,0.04279940313422628,false
FL-11,0,-0.22481757025536075,0.043541841546814564,false
FL-12,0,-0.8916409303000183,0.048102419973955875,false
FL-13,0,-0.6438325787774936,0.046459893997284375,false
FL-14,0.9999999999980838,1.1083590696999817,0.04949421354169549,false
FL-15,0.01124999999999971,-0.0972668725610703,0.042613916430693136,false
FL-16,0.0019400000000000044,-0.12321401756519051,0.0428043105041035,false
FL-17,0.00014000000000000001,-0.15634891578420645,0.043046222299729806,false
FL-18,0.9999999999980838,0.30404607783814896,0.04410839745081383,false
FL-19,0,-0.20975517272794336,0.043433295657336064,false
FL-20,0.9999999999980838,0.7404320251316304,0.04710698726628026,false
FL-21,0.9999999999980838,1.1046245759674362,0.04947056167125479,false
FL-22,0.9999999999980838,0.26902377427572577,0.04385885866279599,false
FL-23,0.9999999999980838,0.36171489658057976,0.04451624789945412,false
FL-24,0.9999999999980838,0.8684612588967425,0.04795116554751176,false
FL-1,0,-0.3595112302452047,0.04450073162752486,false
FL-26,0.9692899999982235,0.07907254522016612,0.04247990174503315,true
FL-27,0,-0.8916409303000183,0.048102419973955875,false
FL-25,0,-0.8916409303000183,0.048102419973955875,false
GA-1,0.00461999999999998,-0.1099117338166816,0.042706807494340596,false
GA-3,0,-0.8916409303000183,0.048102419973955875,false
GA-4,0.9999999999980838,1.1076833940243058,0.04948993508607421,false
GA-5,0.9999999999980838,1.1083590696999817,0.04949421354169549,false
GA-6,0,-0.21245193626665082,0.04345274958231162,false
GA-7,0,-0.19938151727869619,0.04335838076819786,false
GA-8,0,-0.8907259468696762,0.04809645844552104,false
GA-9,0,-0.5051335592858618,0.045514702296502216,false
GA-10,0,-0.2220867772055558,0.04352218240967851,false
GA-11,0,-0.8916409303000183,0.048102419973955875,false
GA-12,0.6247099999997917,0.013295106243677038,0.0419918341879209,true
GA-13,0.9999999999980838,1.1083590696999817,0.04949421354169549,false
GA-14,0,-0.8916409303000183,0.048102419973955875,false
GA-2,0.9999999999980838,0.29145299235191535,0.044018832842824165,false
HI-2,0.9999999999980838,0.709358332175513,0.04689980717251833,false
HI-1,0.9997799999980848,0.1469258275567909,0.04297756462365686,false
IA-4,0.0016400000000000037,-0.12503098156383655,0.04281761124245199,false
IA-3,0.5298900000002232,0.003046837810991132,0.04191528050234488,true
IA-2,0.9999199999980841,0.15949158765453458,0.043069095820981645,false
IA-1,0.9785099999981816,0.08548709331511581,0.04252719783802855,true
ID-1,0,-0.19187093609543998,0.04330406111082636,false
ID-2,0.002600000000000006,-0.11885787159068112,0.0427724053234541,false
IL-7,0.9999999999980838,0.8102649497293873,0.047569297410264444,false
IL-16,0,-0.3040664590802097,0.04410854225898148,false
IL-9,0.9999999999980838,0.42982077033244825,0.04499315119814714,false
IL-10,0.9738799999982026,0.08240891793220773,0.04250450823660961,true
IL-11,0.9999799999980838,0.17759784936720524,0.04320064395873953,false
IL-12,0.5256900000002424,0.002617620844743221,0.04191207123768762,true
IL-13,0.06328000000000816,-0.06475955760179888,0.042374178139398117,false
IL-14,0,-0.19991614066765545,0.04336224479341096,false
IL-15,0,-0.3901043820812427,0.04471566010711282,false
IL-6,0,-0.23434800709937498,0.04361038227805062,false
IL-17,0.9999999999980838,0.217583040286004,0.04348974033294122,false
IL-18,0,-0.38603178707232927,0.044687108230585144,false
IL-1,0.9999999999980838,0.5701210068489387,0.045959992264538625,false
IL-8,0.9999999999980838,0.22288613251112455,0.04352793793388768,false
IL-2,0.9999999999980838,0.6788798612169252,0.04669570268181991,false
IL-3,0.9999999999980838,0.39960343673434623,0.044782184697356356,false
IL-4,0.9999999999980838,0.6712955838646211,0.046644774451078605,false
IL-5,0.9999999999980838,0.43448843677620747,0.04502565102014884,false
IN-7,0.9999999999980838,0.2380211963512675,0.04363677027601308,false
IN-8,0.0007100000000000012,-0.13656986238419078,0.04290198317159705,false
IN-9,0.00006,-0.1784742359217738,0.04320700104253708,false
IN-6,0,-0.25713802517913825,0.04377384773954265,false
IN-5,0,-0.23555198084511247,0.0436190333206937,false
IN-4,0,-0.22913230681880697,0.04357288550599777,false
IN-3,0,-0.3158409934750333,0.04419212068296084,false
IN-1,0.9999999999980838,0.3583994792774029,0.0444929016056086,false
IN-2,0.010959999999999722,-0.09820429118156104,0.042620809797750285,false
KS-2,0.9999999999980838,0.49452834914132937,0.04544162191993241,false
KS-3,0.9999999999980838,0.5081502129230702,0.04553546859452717,false
KS-4,0,-0.22486216660216146,0.043542162524834505,false
KS-1,0.9999999999980838,0.42867979696914665,0.04498520330795991,false
KY-2,0,-0.2753488400489978,0.04390403058097393,false
KY-5,0,-0.45671694632069726,0.04518010194264588,false
KY-4,0,-0.246208400298848,0.04369552937285144,false
KY-1,0,-0.35409940767705644,0.044462603375708704,false
KY-6,0.01572999999999953,-0.09153999173416,0.042571779211581846,false
KY-3,0.9999999999980838,0.3876135824448221,0.04469819994190701,false
LA-2,0.9999999999980838,0.9659029610210089,0.048583831514346726,false
LA-4,0,-0.6259797834110856,0.0463393136979294,false
